,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
26,BB_2024_Apr_W14-TV_FB_IMG_1x1_New_Stock_H-6_Sachet_In_Dust_v3 | 386294247663495 - Copy,CC110 || BEST ADS || 7dc || OLD || 18.2.25,$461,"9,320",2025-02-18,2025-04-14,55
27,BBX_200_25W13_AK_FB_VID_9x16_ITR_UGC_andrew_Itr-1 - Copy,US | BROAD | ALL | 1dc | 3MIX-2 | 04.07,$428,"10,526",2025-04-07,2025-04-09,2
28,BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-2,CTEST 4.09 | W15 | B | BBX_212_25W15_AK_FB_IMG_1x1_ITR_UGC_freezesale_Itr-1,$401,"7,715",2025-04-09,2025-04-14,5
29,BBX_211_25W15_AK_FB_IMG_1x1_ITR_UGC_bigbox_Itr-1,CTEST 4.09 | W15 | B | BBX_211_25W15_AK_FB_IMG_1x1_ITR_UGC_bigbox_Itr-1,$371,"7,934",2025-04-10,2025-04-14,4
30,BBX_216_25W15_AK_FB_IMG_1x1_ITR_UGC_manboobs_Itr-1,CTEST 4.09 | W15 | B | BBX_216_25W15_AK_FB_IMG_1x1_ITR_UGC_manboobs_Itr-1,$367,"10,647",2025-04-10,2025-04-14,4
31,BBX_185_25W11_AK_FB_VID_1x1_NEW_UGC_fasting_Itr-3 - Copy,25-64 || ALL || NEW || 7.04,$335,"5,358",2025-04-07,2025-04-14,7
32,BBX_CHUB-AA_FB_178_F-IMG_R-1x1_EN_25WK10_P-box_I-Freeze-sale_Itr-3 - Copy,25-64 || ALL || NEW || 7.04,$310,"5,223",2025-04-07,2025-04-14,7
33,BBX_215_25W15_AK_FB_IMG_1x1_ITR_UGC_disappear_Itr-2,CTEST 4.09 | W15 | B | BBX_215_25W15_AK_FB_IMG_1x1_ITR_UGC_disappear_Itr-1,$289,"5,882",2025-04-09,2025-04-12,3
34,BB_2024_Apr_W16-TV_B2_064_FB_IMG_1x1_NEW_FUPA | 395261203433466 - Copy 2,CC110 || BEST ADS || 7dc || OLD || 18.2.25,$280,"4,582",2025-02-18,2025-04-14,55
35,BBX_209_25W15_AK_FB_VID_9x16_ITR_UGC_nikki2_Itr-1,CTEST 4.09 | W15 | B | BBX_209_25W15_AK_FB_VID_9x16_ITR_UGC_nikki2_Itr-1,$277,"4,017",2025-04-09,2025-04-12,3
36,BBX_214_25W15_AK_FB_IMG_1x1_ITR_UGC_eastersale_Itr-1,ASC Easter 2025 || 25.4.10,$276,"4,507",2025-04-10,2025-04-14,4
37,BBX_213_25W15_AK_FB_IMG_1x1_ITR_UGC_eastersale_Itr-3,ASC Easter 2025 || 25.4.10,$263,"4,880",2025-04-10,2025-04-14,4
38,BBX_220_25W15_AK_FB_IMG_1x1_ITR_Product_fbpost_Itr-3,CTEST 4.10 | W15 | B | BBX_220_25W15_AK_FB_IMG_1x1_ITR_Product_fbpost_Itr-1,$251,"4,576",2025-04-10,2025-04-14,4
39,BBX_210_25W15_AK_FB_VID_9x16_ITR_UGC_lori_Itr-1,CTEST 4.09 | W15 | B | BBX_210_25W15_AK_FB_VID_9x16_ITR_UGC_lori_Itr-1,$248,"3,238",2025-04-09,2025-04-14,5
40,BB_2024_Apr_W17-TV_B2_067_FB_IMG_1x1_ITR_H3_v2 - Copy 5,W25-64 || ALL || Women focused ads,$232,"3,394",2025-02-20,2025-04-14,53
41,BBX_199_25W13_AK_FB_IMG_1x1_ITR_UGC_bodyback_Itr-1 - Copy,US | BROAD | ALL | 1dc | 3MIX-2 | 04.07,$207,"7,097",2025-04-07,2025-04-09,2
42,BBX_207_25W13_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-1 - Copy,US | BROAD | ALL | 1dc | 3MIX-2 | 04.07,$201,"4,237",2025-04-07,2025-04-09,2
43,BBX_209_25W15_AK_FB_VID_9x16_ITR_UGC_nikki2_Itr-2,CTEST 4.09 | W15 | B | BBX_209_25W15_AK_FB_VID_9x16_ITR_UGC_nikki2_Itr-1,$199,"2,265",2025-04-09,2025-04-14,5
44,BBX_CHUB-AA_FB_217_F-IMG_R-1x1_EN_25WK15_P-box_I-Summer-vacation_Itr-2,CTEST 4.10 | W15 | B | BBX_CHUB-AA_FB_217_F-IMG_R-1x1_EN_25WK15_P-box_I-Summer-vacation_Itr-1,$199,"3,142",2025-04-10,2025-04-12,2
45,BBX_158_25W8_AK_FB_IMG_1x1_ITR_UGC_fbpost_Itr-2 - Copy,US | BROAD | ALL | 1dc | 3MIX-3 | 04.07,$196,"3,432",2025-04-07,2025-04-14,7
46,BBX_219_25W15_AK_FB_IMG_1x1_ITR_Product_tarrifs_Itr-1,CTEST 4.10 | W15 | B | BBX_219_25W15_AK_FB_IMG_1x1_ITR_Product_tarrifs_Itr-1,$193,"2,701",2025-04-10,2025-04-14,4
47,BBX_CHUB-AA_FB_218_F-IMG_R-1x1_EN_25WK15_P-box_I-Testimonial-sale_Itr-2,CTEST 4.10 | W15 | B | BBX_CHUB-AA_FB_218_F-IMG_R-1x1_EN_25WK15_P-box_I-Testimonial-sale_Itr-1,$189,"2,346",2025-04-10,2025-04-14,4
48,BBX_219_25W15_AK_FB_IMG_1x1_ITR_Product_tarrifs_Itr-3,CTEST 4.10 | W15 | B | BBX_219_25W15_AK_FB_IMG_1x1_ITR_Product_tarrifs_Itr-1,$183,"3,240",2025-04-10,2025-04-12,2
49,BBX_25W8_CRO_FB_VID_9x16_NEW_UGC_billo-FM_Itr-380588 - Copy,US | BROAD | ALL | 1dc | 3MIX-1 | 04.07,$180,"2,682",2025-04-07,2025-04-09,2
50,BBX_210_25W15_AK_FB_VID_9x16_ITR_UGC_lori_Itr-2,CTEST 4.09 | W15 | B | BBX_210_25W15_AK_FB_VID_9x16_ITR_UGC_lori_Itr-1,$174,"3,095",2025-04-09,2025-04-14,5
51,BB_DG_35_VID_4x5_Fasting_V3 | 332851943007726 - Copy,CC110 || BEST ADS || 7dc || 25.1.24,$172,"2,909",2025-01-24,2025-04-14,80
