,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
704,KC_BR_FB_3074_F-IMG_R-1x1_EN_25WK06_ACE8298_I-Challenge_A-Carnivore_Itr-2 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$13,580,2025-03-27,2025-04-14,18
705,KC_MM_FB_2937_F-IMG_R-1x1_EN_25WK01_ACE7794_I-March_A-NoCarbs_Itr-4_local_ES-USA.png | Sólo se tarda | 🥳 Día 1 – Copy 4,Interest | TOP4 | 25+ | All | LATAM-ES-US | FB pixel | 1C1V | FU: 293 || 04.03,$13,"2,134",2025-04-07,2025-04-08,1
706,KC_MM_FB_2993_F-VID_R-9x16_EN_25WK03_ACE8001_I-Listvideo_A-Carnivore_Itr-4 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,TOP4 | Best new interest | Best creatives | 25+ | 03.30 3 batch,$13,390,2025-03-30,2025-04-07,8
707,KC_MM_FB_3250_F-IMG_R-1x1_EN_25WK14_ACE9058_I-Mix_T-ITR_A-Detox_Itr-5 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs – Copy 2,Broad | 25+ | TOP3 | ALL | 04.09,$13,619,2025-04-13,2025-04-14,1
708,KC_MM_FB_3124_F-IMG_R-1x1_EN_24WK08_ACE8490_I-List_A-Carnivore_Itr-2 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore – Copy 2,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$13,548,2025-03-30,2025-04-14,15
709,KC_BR_FB_3226_F-IMG_R-1x1_EN_25WK13_ACE8984_I-BodyParts_A-Detox_Itr-3 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs – Copy 2,TOP4 | WK13 | 25+ | 04.01 2 batch,$13,474,2025-04-04,2025-04-07,3
710,KC_BR_FB_3266_F-IMG_R-1x1_EN_25WK14_ACE9111_I-ChallengeEggs_T-ITR_A-Carnivore_3 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,TOP4 | WK14 | 25+ | 04.08,$13,404,2025-04-08,2025-04-11,3
711,KC_LV_FB_3252_F-VID_R-9x16_EN_25WK14_ACE9090_I-Slides_T-ITR_A-NoCarbs_11DayCleanse | It Only Takes | Day 1 | FU: 293 | FB: No Carbs,TOP4 | WK14 | 25+ | 04.08 3 batch,$13,388,2025-04-08,2025-04-11,3
712,KC_MM_FB_3099_F-IMG_R-1x1_EN_25WK07_ACE8443_I-Keto_kg_A-Medi_Itr-2_local_IT.jpg | Fa la differenza | 🥳 Giorno | FU: 293 | FB: Keto,Broad | 25+ | All | IT | CC45 | FB pixel | 1C1V | FU: 293 || 04.01,$12,"1,772",2025-04-09,2025-04-13,4
713,KC_MM_FB_3124_F-IMG_R-1x1_EN_24WK08_ACE8490_I-List_A-Carnivore_Itr-2 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore – Copy 5,TOP4 | Broad |  Best creatives | 25+ | 04.13,$12,600,2025-04-13,2025-04-14,1
714,KC_MM_FB_3034_F-IMG_R-4x5_EN_25WK05_ACE8154_I-Howmany_A-NoCarbs_Itr-5 | It Only Takes | Day 1 | FU: 293 | FB: No Carbs – Copy 2,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$12,412,2025-03-06,2025-04-07,32
715,KC_MM_FB_3111_F-IMG_R-1x1_EN_24WK08_ACE8484_I-challenge_A-NoCarbs_Itr-2 | Shed pounds easily | Day 1 | FU: 293 | FB: No Carbs,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$12,544,2025-03-05,2025-04-07,33
716,KC_MM_FB_3224_F-IMG_R-41x1_IT_2WK13_ACE8980_I-MedKeto_A-NoCarbs_Itr-4_local_IT.jpg | Fa la differenza | 🥳 Giorno | FU: 293 | FB: No Carbs,BMI | 25+ | All | IT | CC45 | FB pixel | 1C1V | FU: 293 || 04.01,$12,"1,128",2025-04-01,2025-04-11,10
717,KC_BR_FB_3074_F-IMG_R-1x1_EN_25WK06_ACE8298_I-Challenge_A-Carnivore_Itr-4 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,WW | CC50 | Best creatives | 25+ | 03.28,$12,497,2025-03-28,2025-04-13,16
718,KC_MM_FB_2927_F-IMG_R-1x1_EN_24WK53_ACE7760_I-dietlist_A-Carnivore_Itr-7 | It Only Takes | Day 1 – Copy 6,WW | CC50 | Best creatives | 25+ | 03.28,$12,405,2025-03-28,2025-04-13,16
719,KC_MM_FB_2993_F-VID_R-9x16_EN_25WK03_ACE8001_I-Listvideo_A-Carnivore_Itr-4 | Shed pounds easily | Day 1 | | POST ID | FU: 311 | FB: Carnivore Diet for Weight loss,WW | Last 7 days | 03.15 2 batch,$12,824,2025-03-29,2025-04-14,16
720,KC_BR_FB_3074_F-IMG_R-1x1_EN_25WK06_ACE8298_I-Challenge_A-Carnivore_Itr-4 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,TOP4 || CBO || 1 AS  || CC50 || nocarbschallenge || 1c1v || WK05/08 || 03.04 Ad set,$12,365,2025-03-05,2025-04-08,34
721,KC_MM_FB_2937_F-IMG_R-1x1_EN_25WK01_ACE7794_I-March_A-NoCarbs_Itr-4_local_ES-USA.png | Sólo se tarda | 🥳 Día 1 – Copy 4,Broad | TOP4 | 25+ | All | LATAM-ES-US | FB pixel | 1C1V | FU: 293 || 04.03,$12,"1,926",2025-04-07,2025-04-08,1
722,KC_MM_FB_3236_F-IMG_R-1x1_EN_24WK13_ACE9009_I-Detox_A-Detox_Itr-2 | Shed pounds easily | Day 1 | FU: 293 | FB: No Carbs – Copy 2,TOP4 | WK13 | 25+ | 04.01,$12,463,2025-04-04,2025-04-07,3
723,KC_MM_FB_3039_F-IMG_R-1x1_EN_25WK05_ACE8181_I-Detox_A-NoCarbs_Itr-2 | It Only Takes | Day 1 | FU: wbf-nocarbs-detox | FB: No Carbs,TOP4 || CBO || 1 AS  || CC50 || Broad || nocarbschallenge || 1c1v || Best creatives || 03.29 Ad set,$12,815,2025-04-01,2025-04-11,10
724,KC_BR_FB_3117_F-IMG_R-1x1_EN_25WK08_ACE8521_I-Challenge_A-Carnivore_Itr-1 | It Only Takes | Day 1 | FU: 311 | FB: Carnivore,TOP4 | Best creatives | 25+ | 03.28,$12,541,2025-04-10,2025-04-12,2
725,KC_MM_FB_2927_F-IMG_R-1x1_EN_24WK53_ACE7760_I-dietlist_A-Carnivore_Itr-7 | It Only Takes | Day 1 – Copy 5,TOP4 || CBO || 1 AS  || CC50 || Broad || nocarbschallenge || 1c1v || Best creatives || 03.29 Ad set,$12,495,2025-03-29,2025-04-07,9
