,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
328,CB_2025_Apr_FB_3980_LZ-KB_V06_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-30s_G-MF_P-OG_S-NEW_FB2812V07,3980 - winner video man boobs opti || Batch 2 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$8,393,2025-04-11,2025-04-14,3
329,CB_2025_Apr_FB_3980_LZ-KB_V14_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-30s_G-MF_P-OG_S-WHAT_FB1989V08,3980 - winner video man boobs opti || Batch 4 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$8,361,2025-04-11,2025-04-13,2
330,CB_2024_Jan_FB_2762_IK_V04_1x1_IMG_EN_New_C-WrittenTesti_CTA-CTA_Pain-W-B-C_M-NONE_VL-None_TR-None_G-NONE_P-V2_S-NONE,CBV2 || AU || 💰 Advantage+ || US || BROAD || 7C || Existing_customer_5% || 19/12/24 Ad set,$8,330,2024-12-19,2025-04-14,116
331,CB_2025_Apr_FB_3980_LZ-KB_V10_9x16_VID_EN_Opti_C-Pointing_Evergreen_CTA-SALE_Angle-W_M-POW_VL-30s_G-M_P-OG_S-MOON_FB2036V03,3980 - winner video man boobs opti || Batch 3 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$8,336,2025-04-11,2025-04-13,2
332,CB_2025_Apr_FB_3987_SO-JG_V10_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3987 - Tax-Wars IMG JG || Batch 3 || Enhancements: OFF || CBV1 || 7C || 09/04/25w15,$8,452,2025-04-09,2025-04-14,5
333,CB_2025_Mar_FB_3970_CHUB-AS_V01_1x1_IMG_EN_New_C-NONE_CTA-NONE_Angle-W_M-NONE_VL-None_TR-None_G-NONE_P-NONE_S-NONE_blog_stressweight_cv_en,CBV1 || LP:HI | 3970 blog_stressweight || Batch 1 || 08/04/25,$8,224,2025-04-08,2025-04-14,6
334,CB_2025_Apr_FB_3975_LZ_V01_9x16_VID_EN_New_C-Testimonial_Evergreen_CTA-SALE_Angle-W_M-LAURA_VL-15s_G-F_P-OG_S-NEW,3975 - Idea #125 -X from waist || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$7,280,2025-04-07,2025-04-10,3
335,CB_2025_Apr_FB_3963_SO-DP_V11_4x5_IMG_EN_Opti_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB3922V03,3963 - 3922 opti_3 batches IMG || Batch 3 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$7,279,2025-04-07,2025-04-13,6
336,CB_2025_Apr_FB_3987_SO-JG_V14_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3987 - Tax-Wars IMG JG || Batch 4 || Enhancements: OFF || CBV1 || 7C || 09/04/25w15,$7,415,2025-04-09,2025-04-12,3
337,CB_2022_Mar3_FB_713_IK_V04_1x1_IMG_EN_Opti_C-WrittenTesti_HE-98_A-ExtremeBodyVisualization_HK-bodypart_Pain-W_CLR-PURPLE_BG-IMAGE_ME-MIX_MA-YOUNG,US || Manual Bid || BFCM || COST CAP 71 || 1C || 15/11/24,$7,299,2024-11-15,2025-04-14,150
338,CB_2025_Mar_FB_3913_CHUB-AS_V10_1x1_IMG_EN_New_C-NONE_CTA-NONE_Angle-W_M-NONE_VL-None_TR-None_G-NONE_P-NONE_S-NONE_blog_moobs_cv_en,CBV2 || LP:HI | blog_moobs_cv_en || Batch 3 || 08/03/25,$7,359,2025-04-08,2025-04-10,2
